"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"দারোয়ান","Security Support Service","Mahim Construction and Development","Not specific","পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।
গুন্ডামি প্রতিরোধ করুন।
ভাংচুর, মারামারি, অ্যালকোহল, মাদক, আক্রমনাত্মক অশ্লীল বিবৃতি রেকর্ড করা হলে সতর্কতা জারি করুন বা কর্তৃপক্ষকে রিপোর্ট করুন।
জরুরী কাজের সাইটে অ্যাক্সেস প্রদান করুন, মেরামতকারীদের কল করুন, কাজের অগ্রগতি নিরীক্ষণ করুন, সনাক্তকরণ পরীক্ষা করুন।","পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।","Full-time","JSC","Age 22 to 40 years","মানিকগঞ্জ (মানিকগঞ্জ সদর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"নিরাপত্তা প্রহরী","Security Support Service","Merin Resort","Not specific","নিরাপত্তা কর্মীরা তাদের দায়িত্ব সঠিক ভাবে পালন করছে কিনা তা মনিটরিং করা।
এলাকায় কর্তৃপক্ষের অনুমতি ছাড়া যেকোন প্রবেশে বাধা দেয়া।
মেইন গেইটে অনাকংঙ্খিত প্রবেশ বন্ধ করা তথা বিভিন্ন আগন্তুক এর প্রবেশ নিয়ন্ত্রন কল্পে দর্শনার্থী রেজিষ্টার সংরক্ষন করা হয়।
কেবলমাত্র অনুমোদিত ব্যক্তিবর্গকে চিহ্নিত করার মাধ্যমে রিসোর্টে ঢুকতে দেওয়া হয়।","নিরাপত্তা কর্মীরা তাদের দায়িত্ব সঠিক ভাবে পালন করছে কিনা তা মনিটরিং করা।","Full-time","JSC, SSC","Age 26 to 40 years","মানিকগঞ্জ (সিংগাইর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"দারোয়ান","Security Support Service","ABC Auto Bricks","Not specific","নিয়ন্ত্রণ এবং শৃঙ্খলা বজায় রাখা, দুর্ঘটনা এবং অপরাধ প্রতিরোধ।
বাড়ির অঞ্চলে সমস্ত অপরাধ, সন্দেহজনক ব্যক্তি এবং ক্রিয়াকলাপ (আসবাবপত্র, সরঞ্জাম অপসারণ) সম্পর্কে যথাযথ কর্তৃপক্ষকে রিপোর্ট করুন।
পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।
গুন্ডামি প্রতিরোধ করুন।
ভাংচুর, মারামারি, অ্যালকোহল, মাদক, আক্রমনাত্মক অশ্লীল বিবৃতি রেকর্ড করা হলে সতর্কতা জারি করুন বা কর্তৃপক্ষকে রিপোর্ট করুন।","নিয়ন্ত্রণ এবং শৃঙ্খলা বজায় রাখা, দুর্ঘটনা এবং অপরাধ প্রতিরোধ।","Full-time","JSC","Age 26 to 40 years","মানিকগঞ্জ (সিংগাইর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Assistant Manager, Operations (Cleaning & Security)","Security Support Service","MBM-Munshi Bangladesh Limited","1","MBM-Munshi Bangladesh is the country`s leading Facility Management Company. It is an established leader in maintenance and environmental care (cleaning management), with a prestigious client base of Government Buildings, Shopping Complexes, Educational Institutions, Factories, Airports, Social Clubs, Hospitals etc. all over the Bangladesh. 

This position is responsible to ensure all kinds of operational activities of the Business Unit & Projects to achieve the Business Goal professionally and profitably.","MBM-Munshi Bangladesh is the country`s leading Facility Management Company. It is an established leader in maintenance and environmental care (cleaning management), with a prestigious client base of Government Buildings, Shopping Complexes, Educational Institutions, Factories, Airports, Social Clubs, Hospitals etc. all over the Bangladesh.","Full-time","Bachelor degree in any discipline","Age 30 to 36 years","Dhaka","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Executive - Front Office","Security Support Service","DEKKO Legacy Group","Not specific","Act as an impression manager of the organization and manage front office.
Answer incoming telephone calls, assist callers, take messages, provide information, make community referrals and forward outgoing calls.
Provide timely referral to the staff for appointments or others assistance.
Accurately document all activities.
Notify appropriate supervisor and manager for any critical incidental or emergencies.
Necessary support providing to the administration as deemed appropriate.","Act as an impression manager of the organization and manage front office.","Full-time","Bachelor of Business Administration (BBA)","Age at most 30 years","Dhaka (Dhanmondi)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"সিকিউরিটি ইনচার্জ","Security Support Service","R. TEL","Not specific","প্রতিষ্ঠান- আর টেল
শোরুমঃ আর টেল, আর টেল প্লাস, উইনসটেল, আর মিউজিক, আর গেজেট।
প্রতিষ্ঠানের ধরন- মোবাইল টাচ্, ডিসপ্লে, ব্যাকশেল, গ্লাস ব্লুটুথ সহ যাবতীয় মোবাইল এক্সেসরীজ ও গ্যাজেট আইটেম আমদানীকারক ও পাইকারী বিক্রেতা।","প্রতিষ্ঠান- আর টেল","Full-time","HSC","Age at least 26 years","ঢাকা (গুলিস্তান)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"ফ্যাক্টরী প্রধান গেইট পরিচালনাকারী","Security Support Service","Chakda Steel & Re-Rolling Mills Pvt. Ltd.","04","ফ্যাক্টরীর প্রধান গেট খোলা ও বন্ধ করা।
	দিনে ও রাতে শিফটিং ডিউটি পালন করা এবং সর্বদা সর্বোচ্চ সর্তক ভাবে ডিউটি করা।
	প্রধান গেট খোলা ও বন্ধ করার ক্ষেত্রে কোম্পানীর সকল নীতিমালা ও নিয়ম-কানুন মেনে চলা।
	দায়িত্ব পালনের ক্ষেত্রে কোম্পানীর চেইন এন্ড কমান্ড মেনে চলা।
	কোম্পানীর অন্যান্য সকল নীতিমালা ও নিয়মকানুন মেনে চলা। 
	ফ্যাক্টরীর ভিতরে লোকবল প্রবেশ করা ও বাহির হওয়া মনিটরিং করা।","ফ্যাক্টরীর প্রধান গেট খোলা ও বন্ধ করা।","Full-time","At least 1 year(s)","Age 30 to 40 years","বাংলাদেশের যেকোনো স্থানে","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"পিয়ন","Security Support Service","Mahir Group","5","প্রার্থীকে অবশ্যই ভদ্র ও নম্র হতে হবে। 
প্রতিদিন অফিসের রুমসমূহ খোলা ও বন্ধ করা। 
অফিসের নিরাপত্তা বজায় রাখা।
অফিসের কর্মকর্তা/ কর্মচারীবৃন্দের এবং ভিজিটরদের চা, কফি ও নাস্তার ব্যবস্থা করা। 
অফিস এবং অফিস চত্বর সঠিকভাবে এবং নিয়মিত পরিষ্কার করা। 
অফিসের কর্মকর্তা ও কর্মচারীদের খাবার ও নাস্তা পরিবেশন করা।
চা কফি তৈরি এবং পরিবেশন করা।
দৈনিক বাজার করা এবং বাজারের হিসাব সংশ্লিষ্ট বিভাগে রিপোর্ট করা।
অফিসের যেকোন অনিয়ম পরিলক্ষিত হলে তা কর্মকর্তার দৃষ্টি গোচরে আনা। 
এছাড়াও পরিচালক সহ অন্যান্য উর্দ্ধতন কর্মকর্তা কর্তৃক প্রদত্ত দায়িত্ব পালনে প্রস্তুত থাকবেন।","প্রার্থীকে অবশ্যই ভদ্র ও নম্র হতে হবে।","Full-time","8 Pass","Age at least 19 years","বাংলাদেশের যেকোনো স্থানে","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"নৈশ্য প্রহরী","Security Support Service","Mahim Construction and Development","Not specific","রাতের বেলা প্রতিষ্ঠানের যাবতীয় দিক খেয়াল রাখা।
সততার সাথে ডিউটি করা।
পরিচয়পত্র না দিয়ে অপরিচিত কাউকে যেতে দেবেন না, ভিজিটের তালিকা রাখুন।
গুন্ডামি প্রতিরোধ করুন।
ভাংচুর, মারামারি, অ্যালকোহল, মাদক, আক্রমনাত্মক অশ্লীল বিবৃতি রেকর্ড করা হলে সতর্কতা জারি করুন বা কর্তৃপক্ষকে রিপোর্ট করুন।
জরুরী কাজের সাইটে অ্যাক্সেস প্রদান করুন, মেরামতকারীদের কল করুন, কাজের অগ্রগতি নিরীক্ষণ করুন, সনাক্তকরণ পরীক্ষা করুন।","রাতের বেলা প্রতিষ্ঠানের যাবতীয় দিক খেয়াল রাখা।","Full-time","JSC","Age 22 to 40 years","মানিকগঞ্জ (মানিকগঞ্জ সদর)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Office Assistant (Peon)","Security Support Service","Regatta Ltd.","Not specific","REGATTA GROUP is a renowned outdoor clothing, footwear and equipment company with its head office in Manchester, The United Kingdom. We are seeking for a loyal, efficient, well behaved & hardworking ""Office Assistant"" at Bangladesh Liaison Office. 
Working for: Regatta & Dare2B Team. 
Reporting to: HR Manager (BD). 
Job Location: Dhaka.","REGATTA GROUP is a renowned outdoor clothing, footwear and equipment company with its head office in Manchester, The United Kingdom. We are seeking for a loyal, efficient, well behaved & hardworking ""Office Assistant"" at Bangladesh Liaison Office.","Full-time","SSC, HSC","Age 20 to 30 years","Anywhere in Bangladesh","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
