"jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Research Associate (Good Computing Skill and English)","IT Telecommunication","Bitchip Digital","2","We are looking for a few motivated research associates to join our team who are good in English and have great computing skills (Especially internet browsing skills). We will teach you what you will have to do.","Collecting data and info of different businesses from the internet.","Full-time","Bachelor degree in any discipline","Age 22 to 27 years","Dhaka (Uttara)","Tk. 13000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Head of Department- IT","IT Telecommunication","A Renowned Group of Companies","01","We are looking to onboard a Senior IT specialist who has experience in leading a technical team. He will be responsible for managing group IT-related operations, designing and implementing applications according to the demand to automate and simplify our work process.","Manage all technology operations and evaluate them in accordance with established company goals.","Full-time","B.Sc / M.Sc in Computer Science Engineering from a Government or reputed UGC-approved institute.","Age at least 35 years","Dhaka (GULSHAN 1)","Negotiable""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Software Engineer","IT Telecommunication","ASA","02","ASA is one of the biggest MFIs in the world with around 26 thousand employees serving around 73 lakh clients across the country. Here all the applications are developed by our own in-house IT team. ASA is in the process of digital transformation of its 3073 branches` operations which involve per day more than 90 (ninety) lakh transactions in the system of more than 25000 users. ASA welcomes you to take the initial challenges in this process.","Requirement analysis, design and development of the enhancement and modification request forwarded by different stakeholders.","Full-time","B.Sc./ M.Sc. in CSE/ IT/ MIS/ Software Engineering/ ECE/ EEE or equivalent and relevant engineering degree.","Age at most 32 years","Dhaka","Tk. 70000 (Monthly)For highly qualified & experienced candidates, initial salary may be slightly negotiable. Probation period will be 1 (one) year long. After successful completion of the probationary period, the employee will be accommodated in the regular Pay Scale of ASA.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Senior PHP Programmer CodeIgniter (Urgent)","IT Telecommunication","Sunshine","2","We are looking for 3-6 Years Experience CodeIgniter  PHP Programmer with skills and experience in building modern web applications using CodeIgniter Framework","Must Be Knowledge of CodeIgniter (PHP)","Full-time","Bachelor degree in any discipline","Age 20 to 35 years","Dhaka, Dhaka (PanthaPath)","Tk. 25000 - 30000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Front-End Developers (React.JS)","IT Telecommunication","Technext Limited","1","We are looking for programmers with a keen eye for design for the position of front end developer. Front end developers are responsible for ensuring the alignment of web design and user experience requirements, optimizing web pages for maximum efficiency, and maintaining brand consistency across all web pages, among other duties.
Front end developers are required to work in teams alongside back end developers, graphic designers, and user experience designers to ensure all elements of web creation are consistent. This requires excellent communication and interpersonal skills.","We are looking for programmers with a keen eye for design for the position of front end developer. Front end developers are responsible for ensuring the alignment of web design and user experience requirements, optimizing web pages for maximum efficiency, and maintaining brand consistency across all web pages, among other duties.","Full-time","Diploma in Computer, Bachelor degree in any discipline","Age 22 to 35 years","Dhaka","Tk. 25000 - 35000 (Monthly)Based on experience""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Senior PHP Programmer CodeIgniter (Urgent)","IT Telecommunication","Sunshine","2","We are looking for 3-6 Years Experience CodeIgniter  PHP Programmer with skills and experience in building modern web applications using CodeIgniter Framework","Must Be Knowledge of CodeIgniter (PHP)","Full-time","Bachelor degree in any discipline","Age 20 to 35 years","Dhaka, Dhaka (PanthaPath)","Tk. 25000 - 30000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Application Developer (PHP,Python)","IT Telecommunication","Technobd Web Solutions (Pvt.) Ltd.","Not specific","Technobd Limited is a Web and Mobile App Development company since 2000, have been looking for programmers who are experience in Web Application Development specially in Python, PHP languages. The candidates must be good in English. A minimum contract length of 2 years is required.","To work on various ongoing projects.","Full-time","Bachelor of Science (BSc)","Age 24 to 30 years","Dhaka","Tk. 20000 - 30000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Trainee Software Engineer","IT Telecommunication","Orange Business Development Ltd. (Orangebd)","20","Program Name: EDGE Project by IIT, Organized by Orangebd Ltd.

Program Focus: Training on Laravel (Framework) & DevOps


Customized Training: Trainees can choose their desired subjects for specialized learning.

Practical Learning: Trainees will work within a job environment, gaining hands-on experience.

Internship Component: The program will be counted as an internship, providing real-world exposure.

Recruitment Opportunity: Successful completion of the program can lead to full-time employment.

Gain expertise in Laravel and DevOps.
Apply skills in a professional setting during the internship.
Secure potential full-time employment with Orangebd Ltd.","Program Name: EDGE Project by IIT, Organized by Orangebd Ltd.","Full-time, Internship","Bachelor of Science (BSc) in Computer Science  Engineering, Software Engineering, Computer Science and Information System","Age at least 18 years","Dhaka (DOHS Baridhara)","Internship Allowance""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Lead Generation Expert","IT Telecommunication","Isharify Ltd","Not specific","We are seeking a motivated and skilled Lead Generation Expert to play a key role in our marketing and sales efforts. The ideal candidate will have a strong understanding of lead generation strategies and tactics, a proven track record of success, and the ability to thrive in a fast-paced environment.","Conduct market research to identify potential leads and target audiences.","Full-time","Bachelor degree in any discipline","Age 25 to 30 years","Dhaka (Mirpur 2)","Tk. 15000 - 17000 (Monthly)""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
"Full-Stack MERN/NextJs Developer","IT Telecommunication","XPONENT InfoSystem (Pvt.) Ltd.","2","Are you a skilled developer eager to be a part of a dynamic, fast-growing team working on cutting-edge SaaS applications in the digital marketing space? Our modern tech stack, featuring React, Next JS, Prisma, TailwindCSS, Node JS, Express, MongoDB, AWS, and Docker, forms the foundation of our exciting projects. We welcome developers of all experience levels who are passionate about creating clean, maintainable code and are driven to design, test, and implement innovative solutions.We’re looking to hire developers of all experience levels across our technology stack. Even if you think you’re not a perfect fit for this position, we still encourage you to apply as an intern if you have a strong grasp of modern JavaScript development and are passionate about designing, testing, and implementing clean and maintainable code.","Are you a skilled developer eager to be a part of a dynamic, fast-growing team working on cutting-edge SaaS applications in the digital marketing space? Our modern tech stack, featuring React, Next JS, Prisma, TailwindCSS, Node JS, Express, MongoDB, AWS, and Docker, forms the foundation of our exciting projects. We welcome developers of all experience levels who are passionate about creating clean, maintainable code and are driven to design, test, and implement innovative solutions.","Full-time","Bachelor of Science (BSc) in Computer Science & Engineering","Age 20 to 28 years","Chattogram","NegotiableThe actual salary will be determined based on the candidate`s experience, qualifications, and negotiation during the hiring process.""jobTitle","category","companyName","vacancy","jobContext","jobDescription","employmentStatus","educationalReq","additionalReq","jobLocation","salary"
